id,from,to,type,numLanes,speed,priority,spreadType,width,name,endOffset,sidewalkWidth,length,emergency,authority,passenger,hov,taxi,bus,delivery,truck,trailer,motorcyle,moped
-81229247#5,2192060559,3198123386,highway.secondary,1,13.41,7,,,Kaley Avenue,,,51.833,1,1,1,1,1,1,1,1,1,1,1
-81229247#6,cluster_920564655_920564725,2192060559,highway.secondary,1,13.41,7,,,Kaley Avenue,,,5.450,1,1,1,1,1,1,1,1,1,1,1
-81229247#8,2192060558,cluster_920564655_920564725,highway.secondary,1,13.41,7,,,Kaley Avenue,,,5.460,1,1,1,1,1,1,1,1,1,1,1
-81229247#9,99521991,2192060558,highway.secondary,1,13.41,7,,,Kaley Avenue,,,194.073,1,1,1,1,1,1,1,1,1,1,1
-81229288#0,2192060598,99598278,highway.primary,2,15.65,9,,,North Orange Blossom Trail,,,11.460,1,1,1,1,1,1,1,1,1,1,1
-81229288#1,99537405,2192060598,highway.primary,2,15.65,9,,,North Orange Blossom Trail,,,42.280,1,1,1,1,1,1,1,1,1,1,1
-81229288#2,99466094,99537405,highway.primary,2,15.65,9,,,North Orange Blossom Trail,,,91.704,1,1,1,1,1,1,1,1,1,1,1
-81229288#3,2192060597,99466094,highway.primary,2,15.65,9,,,North Orange Blossom Trail,,,50.755,1,1,1,1,1,1,1,1,1,1,1
-81229288#4,99513631,2192060597,highway.primary,2,15.65,9,,,North Orange Blossom Trail,,,10.781,1,1,1,1,1,1,1,1,1,1,1
-81229346#0,99471528,552610206,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,192.189,1,1,1,1,1,1,1,1,1,1,1
-81229346#1,99588376,99471528,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,35.558,1,1,1,1,1,1,1,1,1,1,1
-81229346#2,99640607,99588376,highway.tertiary,1,22.22,6,,,Delaney Avenue,,,71.020,1,1,1,1,1,1,1,1,1,1,1
-83291392,99582612,969139925,highway.secondary,1,27.78,7,,,Division Avenue,,,48.965,1,1,1,1,1,1,1,1,1,1,1
-83291395,99498348,99582612,highway.secondary,1,27.78,7,,,Division Avenue,,,134.983,1,1,1,1,1,1,1,1,1,1,1
-83291405,503350664,99469123,highway.secondary,2,15.65,7,,,Rio Grande Avenue,,,100.271,1,1,1,1,1,1,1,1,1,1,1
-83668704#0,99472129,99535393,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,81.310,1,1,1,1,1,1,1,1,1,1,1
-83668704#1,99472136,99472129,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,75.460,1,1,1,1,1,1,1,1,1,1,1
-83668704#2,99470444,99472136,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,39.560,1,1,1,1,1,1,1,1,1,1,1
-83668704#3,99620570,99470444,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,41.880,1,1,1,1,1,1,1,1,1,1,1
-83668704#4,cluster_895557981_99540032,99620570,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,62.430,1,1,1,1,1,1,1,1,1,1,1
-83977850#0,2192060590,99604546,highway.primary,2,15.65,9,,,South Orange Blossom Trail,,,9.811,1,1,1,1,1,1,1,1,1,1,1
-83977850#1,907775923,2192060590,highway.primary,2,15.65,9,,,South Orange Blossom Trail,,,52.086,1,1,1,1,1,1,1,1,1,1,1
-83977852#0,2197189483,99480313,highway.secondary,2,15.65,7,,,Gore Street,,,9.565,1,1,1,1,1,1,1,1,1,1,1
-83977852#1,99613230,2197189483,highway.secondary,2,15.65,7,,,Gore Street,,,66.691,1,1,1,1,1,1,1,1,1,1,1
-83977852#2,99585989,99613230,highway.secondary,2,15.65,7,,,Gore Street,,,73.094,1,1,1,1,1,1,1,1,1,1,1
-83977852#3,5816725171,99585989,highway.secondary,2,15.65,7,,,Gore Street,,,91.883,1,1,1,1,1,1,1,1,1,1,1
-83977852#4,813763041,5816725171,highway.secondary,2,15.65,7,,,Gore Street,,,58.130,1,1,1,1,1,1,1,1,1,1,1
-83977852#5,2197189487,813763041,highway.secondary,2,15.65,7,,,Gore Street,,,92.585,1,1,1,1,1,1,1,1,1,1,1
-83977852#6,99613232,2197189487,highway.secondary,2,15.65,7,,,Gore Street,,,12.273,1,1,1,1,1,1,1,1,1,1,1
-84084528#0,6678125368,99520780,highway.secondary,2,13.41,7,,,North Orange Avenue,,,165.482,1,1,1,1,1,1,1,1,1,1,1
-84084528#1,6678125379,6678125368,highway.secondary,2,13.41,7,,,North Orange Avenue,,,61.916,1,1,1,1,1,1,1,1,1,1,1
-84084528#2,99552382,6678125379,highway.secondary,2,13.41,7,,,North Orange Avenue,,,28.445,1,1,1,1,1,1,1,1,1,1,1
-84084528#3,2195307640,99552382,highway.secondary,2,13.41,7,,,North Orange Avenue,,,4.212,1,1,1,1,1,1,1,1,1,1,1
-84084528#4,99552385,2195307640,highway.secondary,2,13.41,7,,,North Orange Avenue,,,30.538,1,1,1,1,1,1,1,1,1,1,1
-85387979,99620576,99493397,highway.residential,1,13.89,4,,,Harding Street,,,199.897,1,1,1,1,1,1,1,1,1,1,1
-85388646,989977033,557595382,highway.residential,1,13.89,4,,,,,,73.634,1,1,1,1,1,1,1,1,1,1,1
-85476396,991053583,99617301,highway.tertiary,2,22.22,6,,,Westmoreland Drive,,,49.859,1,1,1,1,1,1,1,1,1,1,1
-85476398,99564366,991053583,highway.tertiary,1,22.22,6,,,Westmoreland Drive,,,47.897,1,1,1,1,1,1,1,1,1,1,1
-85476408#0,2199385201,99480298,highway.tertiary,1,22.22,6,,,Church Street,,,8.440,1,1,1,1,1,1,1,1,1,1,1
-85476408#1,99562473,2199385201,highway.tertiary,1,22.22,6,,,Church Street,,,137.061,1,1,1,1,1,1,1,1,1,1,1
-85476408#2,99592205,99562473,highway.tertiary,1,22.22,6,,,Church Street,,,59.573,1,1,1,1,1,1,1,1,1,1,1
-85476408#3,2199385200,99592205,highway.tertiary,1,22.22,6,,,Church Street,,,184.083,1,1,1,1,1,1,1,1,1,1,1
-85476408#4,555658004,2199385200,highway.tertiary,1,22.22,6,,,Church Street,,,15.610,1,1,1,1,1,1,1,1,1,1,1
-86979109#0,2192060564,cluster_920564646_920564735,highway.residential,1,13.89,4,,,Grand Street,,,6.100,1,1,1,1,1,1,1,1,1,1,1
-86979109#1,3708226666,2192060564,highway.residential,1,13.89,4,,,Grand Street,,,141.164,1,1,1,1,1,1,1,1,1,1,1
-86979109#2,99522052,3708226666,highway.residential,1,13.89,4,,,Grand Street,,,50.451,1,1,1,1,1,1,1,1,1,1,1
-86979109#3,99468999,99522052,highway.residential,1,13.89,4,,,Grand Street,,,201.545,1,1,1,1,1,1,1,1,1,1,1
-86979114#0,99531736,99480333,highway.residential,1,13.89,4,,,18th Street,,,203.663,1,1,1,1,1,1,1,1,1,1,1
-86979114#1,99531737,99531736,highway.residential,1,13.89,4,,,18th Street,,,201.421,1,1,1,1,1,1,1,1,1,1,1
-86979129,1700922805,99625331,highway.residential,1,13.89,4,,,Grand Street,,,13.750,1,1,1,1,1,1,1,1,1,1,1
-86979140#0,99477198,99477193,highway.residential,1,13.89,4,,,22nd Street,,,200.740,1,1,1,1,1,1,1,1,1,1,1
-86979140#1,99477200,99477198,highway.residential,1,13.89,4,,,22nd Street,,,204.339,1,1,1,1,1,1,1,1,1,1,1
-87659207#0,99555238,99555237,highway.residential,1,13.89,4,,,Sligh Boulevard,,,106.069,1,1,1,1,1,1,1,1,1,1,1
-87659207#1,99555240,99555238,highway.residential,1,13.89,4,,,Sligh Boulevard,,,111.643,1,1,1,1,1,1,1,1,1,1,1
-87659207#2,99555241,99555240,highway.residential,1,13.89,4,,,Sligh Boulevard,,,120.222,1,1,1,1,1,1,1,1,1,1,1
-87659390#0,2204097323,99498348,highway.secondary,1,27.78,7,,,Division Avenue,,,43.433,1,1,1,1,1,1,1,1,1,1,1
-87659390#1,99596388,2204097323,highway.secondary,1,27.78,7,,,Division Avenue,,,103.826,1,1,1,1,1,1,1,1,1,1,1
-87659390#2,1411748993,99596388,highway.secondary,1,27.78,7,,,Division Avenue,,,28.711,1,1,1,1,1,1,1,1,1,1,1
-87659437#0,2198939868,99596394,highway.secondary,1,27.78,7,,,Division Avenue,,,15.210,1,1,1,1,1,1,1,1,1,1,1
-87659437#1,3632006995,2198939868,highway.secondary,1,27.78,7,,,Division Avenue,,,95.360,1,1,1,1,1,1,1,1,1,1,1
-87659437#2,5811419547,3632006995,highway.secondary,1,27.78,7,,,Division Avenue,,,176.331,1,1,1,1,1,1,1,1,1,1,1
-87659437#3,1411748977,5811419547,highway.secondary,1,27.78,7,,,Division Avenue,,,50.730,1,1,1,1,1,1,1,1,1,1,1
104081860#0,1201200223,cluster_99577639_99577641,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,81.746,1,1,1,1,1,1,1,1,1,1,1
104081860#2,cluster_99577639_99577641,99577643,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,29.245,1,1,1,1,1,1,1,1,1,1,1
104081860#3,99577643,99577644,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,66.832,1,1,1,1,1,1,1,1,1,1,1
104081861#0,1201200164,2195233213,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,40.080,1,1,1,1,1,1,1,1,1,1,1
104081861#1,2195233213,99577631,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,7.590,1,1,1,1,1,1,1,1,1,1,1
104081861#2,99577631,2195233224,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,8.930,1,1,1,1,1,1,1,1,1,1,1
104081861#3,2195233224,6321526582,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,45.890,1,1,1,1,1,1,1,1,1,1,1
104081861#4,6321526582,1201200159,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,5.640,1,1,1,1,1,1,1,1,1,1,1
104081862#0,1201200198,2191985603,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,46.061,1,1,1,1,1,1,1,1,1,1,1
104081862#1,2191985603,99545629,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,15.160,1,1,1,1,1,1,1,1,1,1,1
104081862#2,99545629,2191985959,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,15.752,1,1,1,1,1,1,1,1,1,1,1
104081862#3,2191985959,1201200223,highway.tertiary,1,13.41,6,,,Fern Creek Avenue,,,80.350,1,1,1,1,1,1,1,1,1,1,1
104081864#0,99510487,6678139791,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,81.450,1,1,1,1,1,1,1,1,1,1,1
104081864#1,6678139791,cluster_2194180320_931391923_931391927_931391928_99552381,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,29.010,1,1,1,1,1,1,1,1,1,1,1
104081868#0,1201200159,99577633,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,40.185,1,1,1,1,1,1,1,1,1,1,1
104081868#1,99577633,2199385365,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,94.422,1,1,1,1,1,1,1,1,1,1,1
104081868#2,2199385365,99577635,highway.tertiary,1,22.22,6,,,Fern Creek Avenue,,,7.000,1,1,1,1,1,1,1,1,1,1,1
104081869#0,1201200194,5310329177,highway.primary,4,13.41,9,center,,North Orange Avenue,,,57.540,1,1,1,1,1,1,1,1,1,1,1
104081869#1,5310329177,cluster_2191985741_99545650,highway.primary,4,13.41,9,center,,North Orange Avenue,,,14.904,1,1,1,1,1,1,1,1,1,1,1
11171001#0,99446663,99446667,highway.residential,1,13.89,4,,,Clear Lake Way,,,126.876,1,1,1,1,1,1,1,1,1,1,1
11171001#1,99446667,99446669,highway.residential,1,13.89,4,,,Clear Lake Way,,,119.252,1,1,1,1,1,1,1,1,1,1,1
11171269,54237088,99448483,highway.motorway_link,1,22.22,12,center,,,,,352.163,1,1,1,1,1,1,1,1,1,1,1
11171908,503348995,925181960,highway.motorway_link,1,22.22,12,center,,,,,288.491,1,1,1,1,1,1,1,1,1,1,1
11172277,99453755,99453757,highway.residential,1,13.89,4,,,,,,40.710,1,1,1,1,1,1,1,1,1,1,1
11173277,99456902,99456909,highway.motorway_link,1,22.22,12,center,,,,,313.408,1,1,1,1,1,1,1,1,1,1,1
11175458,99463124,54237095,highway.motorway_link,1,22.22,12,center,,,,,299.405,1,1,1,1,1,1,1,1,1,1,1
11175992,99465265,2206644372,highway.residential,1,13.89,4,,,Victor Avenue,,,10.831,1,1,1,1,1,1,1,1,1,1,1
11176175,99466093,2203600998,highway.residential,1,13.89,4,,,Alabama Place,,,21.980,1,1,1,1,1,1,1,1,1,1,1
11176209,99466232,99466234,highway.residential,1,13.89,4,,,Hillcrest Street,,,168.602,1,1,1,1,1,1,1,1,1,1,1
11176217#0,99466255,5788937621,highway.residential,1,13.89,4,,,Hillcrest Street,,,19.291,1,1,1,1,1,1,1,1,1,1,1
11176217#1,5788937621,5788937619,highway.residential,1,13.89,4,,,Hillcrest Street,,,13.700,1,1,1,1,1,1,1,1,1,1,1
11176217#2,5788937619,5788937622,highway.residential,1,13.89,4,,,Hillcrest Street,,,9.723,1,1,1,1,1,1,1,1,1,1,1
11176217#3,5788937622,5788937627,highway.residential,1,13.89,4,,,Hillcrest Street,,,35.310,1,1,1,1,1,1,1,1,1,1,1
11176217#4,5788937627,5788937630,highway.residential,1,13.89,4,,,Hillcrest Street,,,15.444,1,1,1,1,1,1,1,1,1,1,1
11176217#5,5788937630,99466260,highway.residential,1,13.89,4,,,Hillcrest Street,,,79.931,1,1,1,1,1,1,1,1,1,1,1
11176282,99466501,2207811450,highway.residential,1,13.89,4,,,Latta Lane,,,43.352,1,1,1,1,1,1,1,1,1,1,1
11176376#0,99582893,99563972,highway.residential,1,13.89,4,,,Callahan Drive,,,116.643,1,1,1,1,1,1,1,1,1,1,1
11176376#1,99563972,99466894,highway.residential,1,13.89,4,,,Callahan Drive,,,128.994,1,1,1,1,1,1,1,1,1,1,1
11176415#0,99467122,99467123,highway.residential,1,13.89,4,,,Lake Avenue,,,104.549,1,1,1,1,1,1,1,1,1,1,1
11176415#1,99467123,99467124,highway.residential,1,13.89,4,,,Lake Avenue,,,94.758,1,1,1,1,1,1,1,1,1,1,1
11176424#0,99467164,6364226716,highway.residential,1,13.89,4,,,Lake Avenue,,,158.218,1,1,1,1,1,1,1,1,1,1,1
11176424#1,6364226716,99467166,highway.residential,1,13.89,4,,,Lake Avenue,,,42.644,1,1,1,1,1,1,1,1,1,1,1
11176618,813768803,813768795,highway.residential,1,13.89,4,,,Agnes Court,,,74.317,1,1,1,1,1,1,1,1,1,1,1
11176828#0,99469117,2198940190,highway.tertiary,1,22.22,6,,,Rio Grande Avenue,,,227.288,1,1,1,1,1,1,1,1,1,1,1
11176828#1,2198940190,99469120,highway.tertiary,1,22.22,6,,,Rio Grande Avenue,,,9.131,1,1,1,1,1,1,1,1,1,1,1
11177064#0,99470433,99470437,highway.residential,1,13.89,4,,,Woodland Street,,,152.026,1,1,1,1,1,1,1,1,1,1,1
11177064#1,99470437,2208656113,highway.residential,1,13.89,4,,,Woodland Street,,,46.970,1,1,1,1,1,1,1,1,1,1,1
11177066,99470450,2208656117,highway.residential,1,13.89,4,,,Woodland Street,,,54.180,1,1,1,1,1,1,1,1,1,1,1
11177184,99471030,2208065626,highway.residential,1,13.89,4,,,Richmond Street,,,162.062,1,1,1,1,1,1,1,1,1,1,1
11177185,99471038,2208065629,highway.residential,1,13.89,4,,,Richmond Street,,,130.422,1,1,1,1,1,1,1,1,1,1,1
11177209#0,99471264,2199385140,highway.tertiary,1,22.22,6,,,Gore Street,,,8.331,1,1,1,1,1,1,1,1,1,1,1
11177209#1,2199385140,99471267,highway.tertiary,1,22.22,6,,,Gore Street,,,131.940,1,1,1,1,1,1,1,1,1,1,1
11177209#2,99471267,99471269,highway.tertiary,1,22.22,6,,,Gore Street,,,44.741,1,1,1,1,1,1,1,1,1,1,1
11177209#3,99471269,cluster_832477830_99471272,highway.tertiary,1,22.22,6,,,Gore Street,,,153.132,1,1,1,1,1,1,1,1,1,1,1
11177209#5,cluster_832477830_99471272,2252343203,highway.tertiary,1,22.22,6,,,Gore Street,,,51.581,1,1,1,1,1,1,1,1,1,1,1
11177211,99471306,2208065657,highway.residential,1,13.89,4,,,Gore Street,,,77.942,1,1,1,1,1,1,1,1,1,1,1
11177266,cluster_912650203_99471523,2208065621,highway.residential,1,13.89,4,,,Annie Street,,,103.752,1,1,1,1,1,1,1,1,1,1,1
11177371,99472121,99472123,highway.residential,1,13.89,4,,,Lowrie Avenue,,,237.380,1,1,1,1,1,1,1,1,1,1,1
11177374,99472129,2208656131,highway.residential,1,13.89,4,,,Hull Circle,,,75.175,1,1,1,1,1,1,1,1,1,1,1
11177382#0,813808617,99472159,highway.residential,1,13.89,4,,,Hughey Avenue,,,173.795,1,1,1,1,1,1,1,1,1,1,1
11177382#1,99472159,5828734743,highway.residential,1,13.89,4,,,Hughey Avenue,,,54.000,1,1,1,1,1,1,1,1,1,1,1
11177382#2,5828734743,99472165,highway.residential,1,13.89,4,,,Hughey Avenue,,,96.261,1,1,1,1,1,1,1,1,1,1,1
11177382#3,99472165,99472166,highway.residential,1,13.89,4,,,Hughey Avenue,,,109.885,1,1,1,1,1,1,1,1,1,1,1
11177382#4,99472166,99472168,highway.residential,1,13.89,4,,,Hughey Avenue,,,109.657,1,1,1,1,1,1,1,1,1,1,1
11177384#0,99617870,2195233145,highway.secondary,3,27.78,7,center,,Hughey Avenue,,,14.760,1,1,1,1,1,1,1,1,1,1,1
11177384#1,2195233145,5801057460,highway.secondary,3,27.78,7,center,,Hughey Avenue,,,64.400,1,1,1,1,1,1,1,1,1,1,1
11177384#2,5801057460,5801057470,highway.secondary,3,27.78,7,center,,Hughey Avenue,,,39.460,1,1,1,1,1,1,1,1,1,1,1
11177384#3,5801057470,2198940322,highway.secondary,3,27.78,7,center,,Hughey Avenue,,,73.970,1,1,1,1,1,1,1,1,1,1,1
11177384#4,2198940322,99472173,highway.secondary,3,27.78,7,center,,Hughey Avenue,,,10.043,1,1,1,1,1,1,1,1,1,1,1
11177387#0,99489630,99641704,highway.residential,1,13.89,4,,,East Harding Street,,,26.911,1,1,1,1,1,1,1,1,1,1,1
11177387#1,99641704,2184672938,highway.residential,1,13.89,4,,,East Harding Street,,,14.282,1,1,1,1,1,1,1,1,1,1,1
11177710,99474340,815781372,highway.residential,1,13.89,4,,,,,,90.023,1,1,1,1,1,1,1,1,1,1,1
11177712#0,cluster_5368781880_559864320_649972977_99581829,647401814,highway.primary,3,13.41,9,center,,Anderson Street,,,16.205,1,1,1,1,1,1,1,1,1,1,1
11177712#1,647401814,5367573949,highway.primary,3,13.41,9,center,,Anderson Street,,,14.171,1,1,1,1,1,1,1,1,1,1,1
11177712#2,5367573949,5368781908,highway.primary,3,13.41,9,center,,Anderson Street,,,27.903,1,1,1,1,1,1,1,1,1,1,1
11177800#0,99475166,5367573921,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,9.769,1,1,1,1,1,1,1,1,1,1,1
11177800#1,5367573921,5369262719,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,42.454,1,1,1,1,1,1,1,1,1,1,1
11177800#2,5369262719,5369265155,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,50.334,1,1,1,1,1,1,1,1,1,1,1
11177800#3,5369265155,5369265171,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,40.393,1,1,1,1,1,1,1,1,1,1,1
11177800#4,5369265171,5369265166,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,8.151,1,1,1,1,1,1,1,1,1,1,1
11177800#5,5369265166,cluster_5310327611_5310328443_5338027258_5338027259_559854170_559854181_559854328_559854351_99475168,highway.primary,3,13.41,9,center,,Magnolia Avenue,,,38.473,1,1,1,1,1,1,1,1,1,1,1
11177891,99475901,2203601041,highway.residential,1,13.89,4,,,Hames Avenue,,,154.441,1,1,1,1,1,1,1,1,1,1,1
11177893,99475911,2203601058,highway.residential,1,13.89,4,,,Hames Avenue,,,24.590,1,1,1,1,1,1,1,1,1,1,1
11177921,99476113,99476115,highway.residential,1,13.89,4,,,Antigua Drive,,,300.936,1,1,1,1,1,1,1,1,1,1,1
11177970#0,99476470,99476468,highway.residential,1,13.89,4,,,Cathcart Avenue,,,101.984,1,1,1,1,1,1,1,1,1,1,1
11177970#1,99476468,5843376176,highway.residential,1,13.89,4,,,Cathcart Avenue,,,39.851,1,1,1,1,1,1,1,1,1,1,1
11177970#2,5843376176,99476466,highway.residential,1,13.89,4,,,Cathcart Avenue,,,62.483,1,1,1,1,1,1,1,1,1,1,1
11177996,99476640,813795892,highway.residential,1,13.89,4,,,America Street,,,67.462,1,1,1,1,1,1,1,1,1,1,1
11177999,99476656,99476658,highway.residential,1,13.89,4,,,America Street,,,64.552,1,1,1,1,1,1,1,1,1,1,1
11178001#0,99476664,99476666,highway.residential,1,13.89,4,,,America Street,,,30.743,1,1,1,1,1,1,1,1,1,1,1
11178001#1,99476666,5795039650,highway.residential,1,13.89,4,,,America Street,,,65.420,1,1,1,1,1,1,1,1,1,1,1
11178001#2,5795039650,5795039862,highway.residential,1,13.89,4,,,America Street,,,17.040,1,1,1,1,1,1,1,1,1,1,1
11178001#3,5795039862,5795039865,highway.residential,1,13.89,4,,,America Street,,,21.180,1,1,1,1,1,1,1,1,1,1,1
11178001#4,5795039865,5795039873,highway.residential,1,13.89,4,,,America Street,,,37.590,1,1,1,1,1,1,1,1,1,1,1
11178001#5,5795039873,99476668,highway.residential,1,13.89,4,,,America Street,,,15.800,1,1,1,1,1,1,1,1,1,1,1
11178001#6,99476668,2204097339,highway.residential,1,13.89,4,,,America Street,,,33.463,1,1,1,1,1,1,1,1,1,1,1
11178001#7,2204097339,2203363319,highway.residential,1,13.89,4,,,America Street,,,42.782,1,1,1,1,1,1,1,1,1,1,1
11178045,99477190,99477193,highway.residential,1,13.89,4,,,22nd Street,,,94.455,1,1,1,1,1,1,1,1,1,1,1
11178104,99477479,99477480,highway.residential,1,13.89,4,,,Purdue Street,,,99.765,1,1,1,1,1,1,1,1,1,1,1
11178464#0,99480339,99480337,highway.tertiary,1,22.22,6,,,Parramore Avenue,,,101.401,1,1,1,1,1,1,1,1,1,1,1
11178464#1,99480337,99480335,highway.tertiary,1,22.22,6,,,Parramore Avenue,,,99.741,1,1,1,1,1,1,1,1,1,1,1
11178488#0,cluster_99480527_99550198,2198939885,highway.tertiary,1,22.22,6,,,Summerlin Avenue,,,7.971,1,1,1,1,1,1,1,1,1,1,1
11178488#1,2198939885,1700027521,highway.tertiary,1,22.22,6,,,Summerlin Avenue,,,94.297,1,1,1,1,1,1,1,1,1,1,1
11178577,99481194,99481200,highway.residential,1,13.89,4,,,Plymouth Avenue,,,210.824,1,1,1,1,1,1,1,1,1,1,1
11178755#0,813768795,2208065796,highway.residential,1,13.89,4,,,Agnes Street,,,56.241,1,1,1,1,1,1,1,1,1,1,1
11178755#1,2208065796,552611144,highway.residential,1,13.89,4,,,Agnes Street,,,61.131,1,1,1,1,1,1,1,1,1,1,1
11178843,99469032,99483403,highway.residential,1,13.89,4,,,24th Street,,,204.366,1,1,1,1,1,1,1,1,1,1,1
11178932,907290151,99484118,highway.residential,1,13.89,4,,,Spring Lake Drive,,,71.556,1,1,1,1,1,1,1,1,1,1,1
11178934,99484162,2246281414,highway.residential,1,13.89,4,,,Spring Lake Drive,,,53.840,1,1,1,1,1,1,1,1,1,1,1
11178957,99484319,2203601008,highway.residential,1,13.89,4,,,Ossie Street,,,44.610,1,1,1,1,1,1,1,1,1,1,1
11178970,99469009,99484379,highway.residential,1,13.89,4,,,Clear Lake Avenue,,,148.097,1,1,1,1,1,1,1,1,1,1,1
11179242#0,cluster_2192220225_815851794_99488102,2192220224,highway.secondary,2,11.18,7,center,,Thornton Avenue,,,11.619,1,1,1,1,1,1,1,1,1,1,1
11179242#1,2192220224,815851869,highway.secondary,2,11.18,7,center,,Thornton Avenue,,,25.353,1,1,1,1,1,1,1,1,1,1,1
11179242#2,815851869,99488099,highway.secondary,3,11.18,7,center,,Thornton Avenue,,,85.624,1,1,1,1,1,1,1,1,1,1,1
11179409#0,633281497,599899068,highway.residential,1,13.89,4,,,Palmetto Avenue,,,51.785,1,1,1,1,1,1,1,1,1,1,1
11179409#1,599899068,5368780205,highway.residential,1,13.89,4,,,Palmetto Avenue,,,18.055,1,1,1,1,1,1,1,1,1,1,1
11179409#2,5368780205,5369264471,highway.residential,1,13.89,4,,,Palmetto Avenue,,,53.160,1,1,1,1,1,1,1,1,1,1,1
11179409#3,5369264471,5369264453,highway.residential,1,13.89,4,,,Palmetto Avenue,,,9.981,1,1,1,1,1,1,1,1,1,1,1
11179409#4,5369264453,99489491,highway.residential,1,13.89,4,,,Palmetto Avenue,,,40.376,1,1,1,1,1,1,1,1,1,1,1
11179409#5,99489491,5369372038,highway.residential,1,13.89,4,,,Palmetto Avenue,,,26.955,1,1,1,1,1,1,1,1,1,1,1
11179409#6,5369372038,5369372490,highway.residential,1,13.89,4,,,Palmetto Avenue,,,22.330,1,1,1,1,1,1,1,1,1,1,1
11179409#7,5369372490,5369372483,highway.residential,1,13.89,4,,,Palmetto Avenue,,,12.920,1,1,1,1,1,1,1,1,1,1,1
11179409#8,5369372483,5369372480,highway.residential,1,13.89,4,,,Palmetto Avenue,,,18.850,1,1,1,1,1,1,1,1,1,1,1
11179409#9,5369372480,99489489,highway.residential,1,13.89,4,,,Palmetto Avenue,,,35.590,1,1,1,1,1,1,1,1,1,1,1
11179420#0,815924206,815924245,highway.residential,1,13.89,4,center,,Osceola Avenue,,,38.738,1,1,1,1,1,1,1,1,1,1,1
11179420#1,815924245,815924206,highway.residential,1,13.89,4,center,,Osceola Avenue,,,43.521,1,1,1,1,1,1,1,1,1,1,1
11179423,99477482,2253088091,highway.residential,1,13.89,4,,,Osceola Avenue,,,69.330,1,1,1,1,1,1,1,1,1,1,1
11179430,99489712,2208656243,highway.residential,1,13.89,4,,,Osceola Avenue,,,69.890,1,1,1,1,1,1,1,1,1,1,1
11179432,cluster_99489708_99489720,1700922893,highway.residential,1,13.89,4,,,Osceola Avenue,,,39.930,1,1,1,1,1,1,1,1,1,1,1
11179466,99490128,912650077,highway.residential,1,13.89,4,,,Fernwood Street,,,74.551,1,1,1,1,1,1,1,1,1,1,1
11179467,99490137,99490139,highway.residential,1,13.89,4,center,,Fernwood Street,,,121.092,1,1,1,1,1,1,1,1,1,1,1
11179494,99490394,814490680,highway.residential,1,13.89,4,,,Seminole Avenue,,,57.883,1,1,1,1,1,1,1,1,1,1,1
11179529#0,99490624,5850431592,highway.residential,1,13.89,4,center,,Kuhl Avenue,,,127.365,1,1,1,1,1,1,1,1,1,1,1
11179529#1,5850431592,99490621,highway.residential,1,13.89,4,center,,Kuhl Avenue,,,25.751,1,1,1,1,1,1,1,1,1,1,1
11179529#2,99490621,5850431585,highway.residential,1,13.89,4,center,,Kuhl Avenue,,,41.010,1,1,1,1,1,1,1,1,1,1,1
11179529#3,5850431585,99490614,highway.residential,1,13.89,4,center,,Kuhl Avenue,,,85.743,1,1,1,1,1,1,1,1,1,1,1
11179545,99490708,99490707,highway.residential,1,13.89,4,,,Lawsona Boulevard,,,130.347,1,1,1,1,1,1,1,1,1,1,1
11179546,99490713,99490137,highway.residential,1,13.89,4,center,,Copeland Drive,,,156.397,1,1,1,1,1,1,1,1,1,1,1
11179884#0,99493392,99493394,highway.residential,1,13.89,4,,,Pine Bluff Avenue,,,98.431,1,1,1,1,1,1,1,1,1,1,1
11179884#1,99493394,99493396,highway.residential,1,13.89,4,,,Pine Bluff Avenue,,,46.991,1,1,1,1,1,1,1,1,1,1,1
